is_canceled,deposit_type,previous_cancellations,lead_time,total_of_special_requests,different_room_assigned,market_segment,required_car_parking_spaces,distribution_channel,hotel,customer_type,previous_bookings_not_canceled,is_repeated_guest,country_PRT,country_other
0,No Deposit,0,34,3,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,34,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,100,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,44,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,304,1,0,Direct,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,36,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,117,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,70,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,110,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,109,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,33,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,33,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,33,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,84,0,0,Corporate,1,Corporate,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,71,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,16,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,54,0,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,8,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,36,0,0,Offline TA/TO,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,40,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,59,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,79,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,32,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,110,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,33,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,53,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,2,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,8,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,72,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,12,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,48,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,90,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,34,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,58,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,59,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
0,No Deposit,0,90,2,0,Offline TA/TO,1,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,116,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,1,0
0,No Deposit,0,31,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,51,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,48,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,59,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,97,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,12,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,64,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,31,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,59,1,0,Offline TA/TO,1,TA/TO,Resort Hotel,Contract,0,0,0,1
1,No Deposit,0,55,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,1,0
0,No Deposit,0,81,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,1,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,34,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,13,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,40,0,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,1,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,34,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,88,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
0,No Deposit,0,9,3,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,24,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,97,0,1,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,60,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,100,1,0,Direct,1,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,50,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
1,No Deposit,0,47,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,8,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,34,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,47,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,115,2,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,79,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,91,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,98,3,0,Online TA,0,TA/TO,Resort Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,109,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,1,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,98,3,0,Online TA,0,TA/TO,Resort Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,0,0,1,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,9,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,62,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,45,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,42,0,1,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,54,1,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,51,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,54,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,58,1,1,Direct,1,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Corporate,0,Corporate,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,60,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,321,1,0,Direct,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,40,2,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,51,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,1,0
0,No Deposit,0,38,0,1,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,75,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,101,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,42,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,40,2,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,109,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,81,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,98,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,32,0,1,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,72,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,115,2,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,118,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,81,2,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,95,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,16,3,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,56,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,88,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
0,No Deposit,0,41,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,40,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,0,Corporate,0,Corporate,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,76,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,0,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,49,2,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,76,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,73,1,0,Direct,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,73,2,0,Direct,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,317,2,1,Direct,1,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,112,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,6,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,8,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,96,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,96,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,99,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,66,0,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,38,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,38,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,113,3,0,Direct,1,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,1,Corporate,0,Corporate,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,62,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,39,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,37,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,58,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,37,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,83,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,0,0,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,57,0,1,Groups,0,Direct,Resort Hotel,Transient-Party,0,0,1,0
1,No Deposit,0,66,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,13,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,50,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,48,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,0,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,7,1,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,1,Direct,1,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,66,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,13,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,66,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,10,0,0,Direct,1,Direct,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,10,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,58,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,17,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,19,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,10,1,0,Direct,0,Direct,Resort Hotel,Transient-Party,0,0,0,1
1,No Deposit,0,12,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,10,1,0,Direct,0,Direct,Resort Hotel,Transient-Party,0,0,0,1
0,No Deposit,0,63,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,35,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,113,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,35,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,68,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
0,No Deposit,0,113,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,21,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,6,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,7,1,1,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,17,2,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,2,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,15,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,7,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,11,0,1,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,6,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,0,1,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,48,0,1,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,15,1,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,3,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,23,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,53,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,53,0,0,Offline TA/TO,1,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,94,0,1,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,64,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,53,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,53,0,0,Offline TA/TO,1,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,64,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,53,0,0,Offline TA/TO,1,TA/TO,Resort Hotel,Transient-Party,0,0,1,0
0,No Deposit,0,24,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,24,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,23,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,53,2,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,23,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,90,3,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,79,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,43,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,90,3,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,65,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,65,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,99,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,25,2,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,92,3,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,91,3,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,38,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,6,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
0,No Deposit,0,38,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,13,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,32,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,315,0,1,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,8,2,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,0,0,1,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,91,3,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,3,1,1,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,9,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,19,2,1,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,25,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,108,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,37,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,45,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,64,1,0,Direct,1,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,44,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,26,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,96,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,123,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,42,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,59,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,1,0
0,No Deposit,0,28,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,106,2,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,1,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,4,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,3,1,1,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,73,2,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,44,0,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,95,0,0,Offline TA/TO,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,94,1,1,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,40,2,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,64,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,64,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,94,1,1,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,60,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,57,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,87,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,0,0,0,Online TA,1,TA/TO,Resort Hotel,Group,0,0,1,0
0,No Deposit,0,6,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,0,0,0,Online TA,0,TA/TO,Resort Hotel,Group,0,0,1,0
0,No Deposit,0,19,1,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,4,2,0,Online TA,1,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,59,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,44,0,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,37,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,66,1,0,Direct,0,Direct,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,38,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,62,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,41,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,60,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,104,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Contract,0,0,0,1
1,No Deposit,0,62,1,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,117,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,0,1
1,No Deposit,0,31,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
0,No Deposit,0,34,0,0,Offline TA/TO,0,TA/TO,Resort Hotel,Transient,0,0,0,1
0,No Deposit,0,47,1,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,24,0,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
1,No Deposit,0,104,2,0,Online TA,0,TA/TO,Resort Hotel,Transient,0,0,1,0
